*** Dátum: 6-2-2019 ***
*** Konfigurácia kyvadla: ***
Váha:;0.063000;Dåžka lanka:;0.530000
Ubehnutý èas:;Súradnica x:;Súradnica y:;Aktuálna výchylka:;Rýchlos;Zrýchlenie:;Uhlová rýchlos:;Uhlové zrýchlenie:;Potenciálna energia:;Kinetická energia:;Perióda:;Frekvencia:
41652;0.150979;0.071401;-0.035986;0.638204;0.352945;6.067888;0.665934;0.001361;0.012830;1.460395;0.684746
41684;0.146261;0.071715;-0.032083;0.643021;0.314678;6.068291;0.593733;0.001166;0.013024;1.460395;0.684746
41716;0.140285;0.072030;-0.028167;0.647801;0.276283;6.068649;0.521289;0.000972;0.013219;1.460395;0.684746
41748;0.133994;0.072344;-0.023879;0.652547;0.234235;6.068987;0.441953;0.000778;0.013413;1.460395;0.684746
41780;0.126445;0.072344;-0.025722;0.652547;0.252306;6.068849;0.476048;0.000778;0.013413;1.460395;0.684746
41828;0.118582;0.072659;-0.020978;0.657259;0.205782;6.069185;0.388267;0.000583;0.013608;1.460395;0.684746
41860;0.110404;0.072659;-0.023076;0.657259;0.226354;6.069045;0.427084;0.000583;0.013608;1.460395;0.684746
41891;0.102540;0.072344;-0.034039;0.652547;0.333861;6.068094;0.629926;0.000778;0.013413;1.460395;0.684746
41924;0.094362;0.072344;-0.038273;0.652547;0.375365;6.067630;0.708236;0.000778;0.013413;1.460395;0.684746
41956;0.086184;0.072030;-0.054631;0.647801;0.535666;6.065323;1.010690;0.000972;0.013219;1.460395;0.684746
41988;0.078320;0.071401;-0.088550;0.638204;0.867538;6.057950;1.636864;0.001361;0.012830;1.460395;0.684746
42020;0.071086;0.070457;-0.147878;0.623531;1.445402;6.036639;2.727175;0.001944;0.012247;1.460395;0.684746
42053;0.065739;0.070142;-0.185903;0.618562;1.813226;6.017333;3.421181;0.002138;0.012053;1.460395;0.684746
42084;0.058819;0.069199;-0.289625;0.603411;2.801666;5.942107;5.286162;0.002722;0.011469;1.460395;0.684746
42116;0.054415;0.067312;-0.478463;0.571907;4.516676;5.718895;8.522031;0.003888;0.010303;1.460395;0.684746
42164;0.050641;0.066682;-0.609022;0.561013;5.611961;5.497183;10.588607;0.004277;0.009914;1.460395;0.684746
42196;0.048125;0.066053;-0.738667;0.549902;6.605104;5.219249;12.462461;0.004665;0.009525;1.460395;0.684746
42228;0.047496;0.065110;-0.845708;0.532803;7.342204;4.943118;13.853215;0.005249;0.008942;1.460395;0.684746
42260;0.047181;0.064481;-0.913690;0.521091;7.767196;4.743924;14.655087;0.005637;0.008553;1.460395;0.684746
42292;0.046866;0.064795;-0.899519;0.526980;7.681504;4.787057;14.493405;0.005443;0.008748;1.460395;0.684746
42324;0.048439;0.065110;-0.809784;0.532803;7.103793;5.040738;13.403384;0.005249;0.008942;1.460395;0.684746
42356;0.049383;0.066368;-0.670649;0.555485;6.096860;5.372484;11.503510;0.004471;0.009720;1.460395;0.684746
42388;0.050955;0.066682;-0.600954;0.561013;5.546867;5.512537;10.465787;0.004277;0.009914;1.460395;0.684746
42421;0.055359;0.068570;-0.372116;0.593096;3.566796;5.858461;6.729804;0.003110;0.011081;1.460395;0.684746
42452;0.059763;0.069513;-0.261132;0.608504;2.532692;5.966076;4.778665;0.002527;0.011664;1.460395;0.684746
42484;0.066368;0.070142;-0.182822;0.618562;1.783514;6.019062;3.365120;0.002138;0.012053;1.460395;0.684746
42532;0.072030;0.071086;-0.115812;0.633351;1.133582;6.049488;2.138834;0.001555;0.012636;1.460395;0.684746
42564;0.078320;0.071401;-0.088550;0.638204;0.867538;6.057950;1.636864;0.001361;0.012830;1.460395;0.684746
42598;0.086184;0.072030;-0.054631;0.647801;0.535666;6.065323;1.010690;0.000972;0.013219;1.460395;0.684746
42628;0.093733;0.072344;-0.038643;0.652547;0.378989;6.067587;0.715073;0.000778;0.013413;1.460395;0.684746
42660;0.101282;0.072659;-0.025973;0.657259;0.254762;6.068829;0.480683;0.000583;0.013608;1.460395;0.684746
42692;0.108516;0.072659;-0.023621;0.657259;0.231700;6.069006;0.437170;0.000583;0.013608;1.460395;0.684746
42724;0.116065;0.072659;-0.021582;0.657259;0.211702;6.069146;0.399438;0.000583;0.013608;1.460395;0.684746
42756;0.123300;0.072344;-0.026577;0.652547;0.260685;6.068781;0.491858;0.000778;0.013413;1.460395;0.684746
42788;0.129905;0.072344;-0.024843;0.652547;0.243689;6.068916;0.459791;0.000778;0.013413;1.460395;0.684746
42820;0.135881;0.072030;-0.029323;0.647801;0.287621;6.068548;0.542682;0.000972;0.013219;1.460395;0.684746
42852;0.141228;0.072030;-0.027931;0.647801;0.273969;6.068669;0.516922;0.000972;0.013219;1.460395;0.684746
42900;0.145632;0.071715;-0.032255;0.643021;0.316369;6.068274;0.596923;0.001166;0.013024;1.460395;0.684746
42932;0.148777;0.071086;-0.041879;0.633351;0.410710;6.067191;0.774924;0.001555;0.012636;1.460395;0.684746
42964;0.151294;0.071086;-0.041020;0.633351;0.402292;6.067299;0.759042;0.001555;0.012636;1.460395;0.684746
42996;0.152237;0.070457;-0.050880;0.623531;0.498914;6.065924;0.941346;0.001944;0.012247;1.460395;0.684746
43028;0.152552;0.070457;-0.050751;0.623531;0.497649;6.065944;0.938960;0.001944;0.012247;1.460395;0.684746
43060;0.151608;0.070772;-0.046028;0.628460;0.451372;6.066638;0.851646;0.001750;0.012441;1.460395;0.684746
43092;0.149092;0.071401;-0.036549;0.638204;0.358470;6.067826;0.676359;0.001361;0.012830;1.460395;0.684746
43124;0.146261;0.071715;-0.032083;0.643021;0.314678;6.068291;0.593733;0.001166;0.013024;1.460395;0.684746
43156;0.141858;0.072030;-0.027776;0.647801;0.272447;6.068682;0.514052;0.000972;0.013219;1.460395;0.684746
43188;0.137139;0.072030;-0.028983;0.647801;0.284288;6.068578;0.536393;0.000972;0.013219;1.460395;0.684746
43219;0.131163;0.072344;-0.024539;0.652547;0.240700;6.068939;0.454151;0.000778;0.013413;1.460395;0.684746
43268;0.124872;0.072659;-0.019607;0.657259;0.192334;6.069269;0.362895;0.000583;0.013608;1.460395;0.684746
43300;0.117323;0.072973;-0.014184;0.661937;0.139142;6.069547;0.262532;0.000389;0.013802;1.460395;0.684746
43332;0.110404;0.072973;-0.015384;0.661937;0.150914;6.069494;0.284744;0.000389;0.013802;1.460395;0.684746
43364;0.103169;0.072344;-0.033752;0.652547;0.331045;6.068124;0.624613;0.000778;0.013413;1.460395;0.684746
43396;0.095935;0.072344;-0.037379;0.652547;0.366601;6.067732;0.691700;0.000778;0.013413;1.460395;0.684746
43428;0.088386;0.072030;-0.052619;0.647801;0.515958;6.065651;0.973507;0.000972;0.013219;1.460395;0.684746
43459;0.080522;0.071401;-0.084798;0.638204;0.830868;6.058938;1.567676;0.001361;0.012830;1.460395;0.684746
43491;0.074546;0.071086;-0.109480;0.633351;1.071850;6.051656;2.022359;0.001555;0.012636;1.460395;0.684746
43523;0.068884;0.070457;-0.155933;0.623531;1.523514;6.032918;2.874554;0.001944;0.012247;1.460395;0.684746
43556;0.063537;0.069828;-0.215380;0.613553;2.096578;5.999322;3.955807;0.002333;0.011858;1.460395;0.684746
43588;0.058504;0.068570;-0.333710;0.593096;3.213274;5.900052;6.062782;0.003110;0.011081;1.460395;0.684746
43635;0.055359;0.067312;-0.462181;0.571907;4.374295;5.742613;8.253387;0.003888;0.010303;1.460395;0.684746
43668;0.051270;0.066368;-0.618398;0.555485;5.687156;5.479058;10.730483;0.004471;0.009720;1.460395;0.684746
43700;0.050641;0.065424;-0.711272;0.538563;6.403945;5.282977;12.082917;0.005054;0.009137;1.460395;0.684746
43731;0.050326;0.065110;-0.745975;0.532803;6.657934;5.201783;12.562141;0.005249;0.008942;1.460395;0.684746
43764;0.050955;0.064795;-0.751280;0.526980;6.696062;5.188980;12.634080;0.005443;0.008748;1.460395;0.684746
43796;0.050641;0.065110;-0.736262;0.532803;6.587635;5.224956;12.429502;0.005249;0.008942;1.460395;0.684746
43828;0.051270;0.066053;-0.643501;0.549902;5.886000;5.429041;11.105661;0.004665;0.009525;1.460395;0.684746
43860;0.054730;0.067312;-0.472912;0.571907;4.468267;5.727078;8.430693;0.003888;0.010303;1.460395;0.684746
43891;0.057875;0.069199;-0.298831;0.603411;2.888099;5.933824;5.449245;0.002722;0.011469;1.460395;0.684746
43924;0.062908;0.069199;-0.255482;0.603411;2.479102;5.970531;4.677552;0.002722;0.011469;1.460395;0.684746
43956;0.068884;0.070142;-0.171454;0.618562;1.673733;6.025190;3.157987;0.002138;0.012053;1.460395;0.684746
44003;0.072973;0.070772;-0.127487;0.628460;1.247259;6.045173;2.353319;0.001750;0.012441;1.460395;0.684746
44035;0.079579;0.071401;-0.086366;0.638204;0.846198;6.058530;1.596600;0.001361;0.012830;1.460395;0.684746
44068;0.085869;0.071715;-0.065910;0.643021;0.646111;6.063259;1.219077;0.001166;0.013024;1.460395;0.684746
44100;0.093104;0.072030;-0.048771;0.647801;0.478252;6.066243;0.902362;0.000972;0.013219;1.460395;0.684746
44131;0.100338;0.072973;-0.017543;0.661937;0.172092;6.069386;0.324702;0.000389;0.013802;1.460395;0.684746
44164;0.106629;0.072344;-0.032255;0.652547;0.316369;6.068274;0.596923;0.000778;0.013413;1.460395;0.684746
44195;0.113234;0.072659;-0.022304;0.657259;0.218783;6.069098;0.412799;0.000583;0.013608;1.460395;0.684746
44228;0.120154;0.072973;-0.013745;0.661937;0.134839;6.069566;0.254413;0.000389;0.013802;1.460395;0.684746
44260;0.126131;0.072344;-0.025805;0.652547;0.253119;6.068842;0.477583;0.000778;0.013413;1.460395;0.684746
44291;0.131792;0.072344;-0.024389;0.652547;0.239233;6.068950;0.451383;0.000778;0.013413;1.460395;0.684746
44323;0.136510;0.072344;-0.023323;0.652547;0.228774;6.069027;0.431648;0.000778;0.013413;1.460395;0.684746
44371;0.140599;0.071715;-0.033705;0.643021;0.330580;6.068129;0.623736;0.001166;0.013024;1.460395;0.684746
44404;0.143745;0.071715;-0.032784;0.643021;0.321553;6.068222;0.606704;0.001166;0.013024;1.460395;0.684746
44435;0.145947;0.071401;-0.037529;0.638204;0.368074;6.067715;0.694480;0.001361;0.012830;1.460395;0.684746
44467;0.147205;0.071086;-0.042434;0.633351;0.416152;6.067120;0.785193;0.001555;0.012636;1.460395;0.684746
44499;0.147205;0.071086;-0.042434;0.633351;0.416152;6.067120;0.785193;0.001555;0.012636;1.460395;0.684746
44531;0.146576;0.071086;-0.042660;0.633351;0.418370;6.067091;0.789377;0.001555;0.012636;1.460395;0.684746
44563;0.145003;0.071401;-0.037833;0.638204;0.371056;6.067681;0.700106;0.001361;0.012830;1.460395;0.684746
44595;0.142172;0.071715;-0.033238;0.643021;0.326004;6.068176;0.615102;0.001166;0.013024;1.460395;0.684746
44628;0.138712;0.072030;-0.028569;0.647801;0.280229;6.068614;0.528733;0.000972;0.013219;1.460395;0.684746
44660;0.133994;0.072030;-0.029849;0.647801;0.292771;6.068501;0.552397;0.000972;0.013219;1.460395;0.684746
44692;0.128647;0.072344;-0.025156;0.652547;0.246753;6.068892;0.465572;0.000778;0.013413;1.460395;0.684746
44740;0.122671;0.072344;-0.026754;0.652547;0.262428;6.068767;0.495147;0.000778;0.013413;1.460395;0.684746
44772;0.116380;0.072659;-0.021505;0.657259;0.210943;6.069151;0.398006;0.000583;0.013608;1.460395;0.684746
44804;0.110089;0.072659;-0.023165;0.657259;0.227228;6.069038;0.428732;0.000583;0.013608;1.460395;0.684746
44836;0.103484;0.072344;-0.033610;0.652547;0.329655;6.068138;0.621990;0.000778;0.013413;1.460395;0.684746
44867;0.096564;0.072659;-0.027776;0.657259;0.272447;6.068682;0.514052;0.000583;0.013608;1.460395;0.684746
44899;0.089958;0.072030;-0.051271;0.647801;0.502746;6.065863;0.948578;0.000972;0.013219;1.460395;0.684746
44931;0.083668;0.072030;-0.057127;0.647801;0.560114;6.064900;1.056819;0.000972;0.013219;1.460395;0.684746
44963;0.077377;0.071401;-0.090261;0.638204;0.884261;6.057486;1.668417;0.001361;0.012830;1.460395;0.684746
44995;0.072344;0.070457;-0.143637;0.623531;1.404243;6.038518;2.649515;0.001944;0.012247;1.460395;0.684746
45028;0.068255;0.069513;-0.205622;0.608504;2.002964;6.005579;3.779178;0.002527;0.011664;1.460395;0.684746
45076;0.063537;0.069199;-0.250927;0.603411;2.435846;5.974051;4.595935;0.002722;0.011469;1.460395;0.684746
45108;0.059448;0.067941;-0.363298;0.582598;3.486068;5.868421;6.577487;0.003499;0.010692;1.460395;0.684746
45140;0.056932;0.067941;-0.394791;0.582598;3.773077;5.831726;7.119013;0.003499;0.010692;1.460395;0.684746
45171;0.055359;0.066368;-0.528520;0.555485;4.946750;5.640570;9.333491;0.004471;0.009720;1.460395;0.684746
45204;0.055045;0.065110;-0.621997;0.532803;5.715884;5.472021;10.784688;0.005249;0.008942;1.460395;0.684746
45236;0.054730;0.066053;-0.562959;0.549902;5.235504;5.581888;9.878311;0.004665;0.009525;1.460395;0.684746
45267;0.055359;0.065739;-0.572103;0.544262;5.311146;5.565642;10.021032;0.004860;0.009331;1.460395;0.684746
45299;0.057246;0.067312;-0.432681;0.571907;4.113397;5.783409;7.761127;0.003888;0.010303;1.460395;0.684746
45331;0.058190;0.068255;-0.357834;0.587870;3.435919;5.874468;6.482866;0.003305;0.010886;1.460395;0.684746
45364;0.061964;0.069199;-0.262631;0.603411;2.546893;5.964878;4.805459;0.002722;0.011469;1.460395;0.684746
45396;0.066682;0.069513;-0.214055;0.608504;2.083880;6.000189;3.931849;0.002527;0.011664;1.460395;0.684746
45444;0.069828;0.070457;-0.152376;0.623531;1.489033;6.034585;2.809497;0.001944;0.012247;1.460395;0.684746
45476;0.075175;0.071086;-0.108003;0.633351;1.057451;6.052143;1.995190;0.001555;0.012636;1.460395;0.684746
45508;0.080522;0.071401;-0.084798;0.638204;0.830868;6.058938;1.567676;0.001361;0.012830;1.460395;0.684746
45540;0.086184;0.072030;-0.054631;0.647801;0.535666;6.065323;1.010690;0.000972;0.013219;1.460395;0.684746
45571;0.092475;0.072030;-0.049251;0.647801;0.482958;6.066172;0.911242;0.000972;0.013219;1.460395;0.684746
45603;0.099080;0.072659;-0.026784;0.657259;0.262721;6.068764;0.495700;0.000583;0.013608;1.460395;0.684746
45636;0.105056;0.072659;-0.024690;0.657259;0.242185;6.068928;0.456953;0.000583;0.013608;1.460395;0.684746
45668;0.111033;0.072344;-0.030532;0.652547;0.299472;6.068438;0.565042;0.000778;0.013413;1.460395;0.684746
45699;0.116694;0.072659;-0.021428;0.657259;0.210190;6.069156;0.396585;0.000583;0.013608;1.460395;0.684746
45731;0.122356;0.072344;-0.026844;0.652547;0.263308;6.068759;0.496808;0.000778;0.013413;1.460395;0.684746
45764;0.127389;0.072344;-0.025476;0.652547;0.249896;6.068868;0.471501;0.000778;0.013413;1.460395;0.684746
45812;0.131792;0.072030;-0.030485;0.647801;0.299016;6.068442;0.564181;0.000972;0.013219;1.460395;0.684746
45844;0.135567;0.071715;-0.035290;0.643021;0.346128;6.067963;0.653071;0.001166;0.013024;1.460395;0.684746
45876;0.139027;0.071715;-0.034185;0.643021;0.335287;6.068079;0.632616;0.001166;0.013024;1.460395;0.684746
45908;0.140599;0.071715;-0.033705;0.643021;0.330580;6.068129;0.623736;0.001166;0.013024;1.460395;0.684746
45939;0.141858;0.071401;-0.038884;0.638204;0.381356;6.067558;0.719539;0.001361;0.012830;1.460395;0.684746
45971;0.142172;0.071401;-0.038776;0.638204;0.380300;6.067571;0.717548;0.001361;0.012830;1.460395;0.684746
46003;0.141543;0.071401;-0.038992;0.638204;0.382417;6.067545;0.721542;0.001361;0.012830;1.460395;0.684746
46036;0.140285;0.071715;-0.033800;0.643021;0.331511;6.068119;0.625492;0.001166;0.013024;1.460395;0.684746
46068;0.137769;0.071715;-0.034579;0.643021;0.339149;6.068038;0.639904;0.001166;0.013024;1.460395;0.684746
46099;0.134623;0.072030;-0.029671;0.647801;0.291034;6.068517;0.549121;0.000972;0.013219;1.460395;0.684746
46132;0.130534;0.072344;-0.024690;0.652547;0.242185;6.068928;0.456953;0.000778;0.013413;1.460395;0.684746
46180;0.125816;0.072344;-0.025889;0.652547;0.253938;6.068836;0.479128;0.000778;0.013413;1.460395;0.684746
46212;0.120469;0.072659;-0.020547;0.657259;0.201554;6.069212;0.380291;0.000583;0.013608;1.460395;0.684746
46244;0.115122;0.072659;-0.021817;0.657259;0.214011;6.069130;0.403794;0.000583;0.013608;1.460395;0.684746
46276;0.109145;0.072344;-0.031247;0.652547;0.306488;6.068371;0.578279;0.000778;0.013413;1.460395;0.684746
46307;0.103484;0.072344;-0.033610;0.652547;0.329655;6.068138;0.621990;0.000778;0.013413;1.460395;0.684746
46339;0.097507;0.072344;-0.036526;0.652547;0.358237;6.067828;0.675918;0.000778;0.013413;1.460395;0.684746
46371;0.091217;0.072030;-0.050241;0.647801;0.492654;6.066022;0.929536;0.000972;0.013219;1.460395;0.684746
46404;0.085555;0.072030;-0.055235;0.647801;0.541576;6.065223;1.021841;0.000972;0.013219;1.460395;0.684746
46435;0.079893;0.071401;-0.085837;0.638204;0.841026;6.058669;1.586841;0.001361;0.012830;1.460395;0.684746
46467;0.075490;0.070772;-0.120659;0.628460;1.180793;6.047747;2.227911;0.001750;0.012441;1.460395;0.684746
46499;0.071086;0.070772;-0.133136;0.628460;1.302212;6.042935;2.457005;0.001750;0.012441;1.460395;0.684746
46548;0.068570;0.069828;-0.188417;0.613553;1.837453;6.015901;3.466893;0.002333;0.011858;1.460395;0.684746
46580;0.064795;0.069199;-0.242286;0.603411;2.353640;5.980552;4.440830;0.002722;0.011469;1.460395;0.684746
46612;0.061650;0.069199;-0.265103;0.603411;2.570306;5.962887;4.849634;0.002722;0.011469;1.460395;0.684746
46644;0.060077;0.067626;-0.375524;0.577277;3.597915;5.854547;6.788520;0.003694;0.010497;1.460395;0.684746
46676;0.059134;0.066368;-0.465628;0.555485;4.404530;5.737664;8.310435;0.004471;0.009720;1.460395;0.684746
46708;0.058819;0.067312;-0.410791;0.571907;3.917471;5.811881;7.391455;0.003888;0.010303;1.460395;0.684746
46740;0.059448;0.067312;-0.402634;0.571907;3.843982;5.822099;7.252797;0.003888;0.010303;1.460395;0.684746
46771;0.061650;0.068255;-0.321024;0.587870;3.095430;5.912775;5.840435;0.003305;0.010886;1.460395;0.684746
46803;0.062908;0.068570;-0.291496;0.593096;2.819254;5.940445;5.319347;0.003110;0.011081;1.460395;0.684746
46836;0.066682;0.069199;-0.230381;0.603411;2.240094;5.989132;4.226593;0.002722;0.011469;1.460395;0.684746
46867;0.068884;0.069828;-0.186954;0.613553;1.823349;6.016737;3.440282;0.002333;0.011858;1.460395;0.684746
46915;0.072973;0.070772;-0.127487;0.628460;1.247259;6.045173;2.353319;0.001750;0.012441;1.460395;0.684746
46948;0.077377;0.071401;-0.090261;0.638204;0.884261;6.057486;1.668417;0.001361;0.012830;1.460395;0.684746
46980;0.082095;0.071401;-0.082306;0.638204;0.806515;6.059570;1.521726;0.001361;0.012830;1.460395;0.684746
47012;0.087757;0.072030;-0.053179;0.647801;0.521440;6.065561;0.983849;0.000972;0.013219;1.460395;0.684746
47044;0.093104;0.072030;-0.048771;0.647801;0.478252;6.066243;0.902362;0.000972;0.013219;1.460395;0.684746
47076;0.098451;0.072659;-0.027025;0.657259;0.265087;6.068744;0.500164;0.000583;0.013608;1.460395;0.684746
47107;0.103798;0.072344;-0.033470;0.652547;0.328276;6.068153;0.619389;0.000778;0.013413;1.460395;0.684746
47139;0.109460;0.072659;-0.023345;0.657259;0.228996;6.069026;0.432068;0.000583;0.013608;1.460395;0.684746
47171;0.114493;0.072973;-0.014652;0.661937;0.143729;6.069527;0.271186;0.000389;0.013802;1.460395;0.684746
47203;0.119211;0.072659;-0.020833;0.657259;0.204353;6.069194;0.385571;0.000583;0.013608;1.460395;0.684746
47235;0.123929;0.072344;-0.026401;0.652547;0.258965;6.068795;0.488613;0.000778;0.013413;1.460395;0.684746
47283;0.127703;0.072030;-0.031743;0.647801;0.311350;6.068324;0.587453;0.000972;0.013219;1.460395;0.684746
47316;0.130849;0.072344;-0.024614;0.652547;0.241440;6.068933;0.455548;0.000778;0.013413;1.460395;0.684746
47348;0.133680;0.072030;-0.029938;0.647801;0.293647;6.068493;0.554051;0.000972;0.013219;1.460395;0.684746
47380;0.135567;0.071715;-0.035290;0.643021;0.346128;6.067963;0.653071;0.001166;0.013024;1.460395;0.684746
47412;0.136825;0.071401;-0.040692;0.638204;0.399079;6.067340;0.752979;0.001361;0.012830;1.460395;0.684746
47444;0.136825;0.071401;-0.040692;0.638204;0.399079;6.067340;0.752979;0.001361;0.012830;1.460395;0.684746
47476;0.136510;0.071715;-0.034982;0.643021;0.343102;6.067996;0.647362;0.001166;0.013024;1.460395;0.684746
47507;0.134938;0.071715;-0.035499;0.643021;0.348174;6.067940;0.656933;0.001166;0.013024;1.460395;0.684746
47539;0.133050;0.072030;-0.030118;0.647801;0.295415;6.068476;0.557387;0.000972;0.013219;1.460395;0.684746
47571;0.130220;0.072030;-0.030957;0.647801;0.303642;6.068398;0.572910;0.000972;0.013219;1.460395;0.684746
47603;0.126445;0.072344;-0.025722;0.652547;0.252306;6.068849;0.476048;0.000778;0.013413;1.460395;0.684746
47651;0.122671;0.072344;-0.026754;0.652547;0.262428;6.068767;0.495147;0.000778;0.013413;1.460395;0.684746
47684;0.117953;0.072659;-0.021126;0.657259;0.207230;6.069176;0.391001;0.000583;0.013608;1.460395;0.684746
47717;0.112920;0.072659;-0.022387;0.657259;0.219599;6.069092;0.414338;0.000583;0.013608;1.460395;0.684746
47748;0.107887;0.072659;-0.023808;0.657259;0.233538;6.068993;0.440638;0.000583;0.013608;1.460395;0.684746
47780;0.102855;0.072659;-0.025422;0.657259;0.249366;6.068872;0.470503;0.000583;0.013608;1.460395;0.684746
47811;0.097507;0.072344;-0.036526;0.652547;0.358237;6.067828;0.675918;0.000778;0.013413;1.460395;0.684746
47844;0.092475;0.072344;-0.039404;0.652547;0.386451;6.067497;0.729153;0.000778;0.013413;1.460395;0.684746
